year,kind,rating,vote,runtime,genre1,country1,language1,cast1,cast2,director1,writer1
2000.0,1,7.7,21573.0,60.0,1,24,22,3473,1002,1189,1430
1985.0,1,7.8,9042.0,195.0,7,1,54,1931,4257,2437,382
2004.0,1,4.9,2522.0,90.0,0,27,7,799,1955,2995,2746
1986.0,3,6.3,926.0,97.0,3,62,16,1685,4671,968,2799
2001.0,3,8.0,10481.0,30.0,7,62,16,1455,1025,2798,3068
1989.0,2,9.0,23643.0,200.0,7,47,45,395,4273,4207,2774
2001.0,1,7.3,19111.0,87.0,7,4,16,350,4543,3229,234
1999.0,7,8.4,340.0,88.0,6,62,16,2386,4738,3230,5105
2003.0,7,8.3,196.0,180.0,2,62,16,4926,2948,1696,1261
2002.0,1,6.2,2235.0,73.0,5,23,20,2244,4342,714,837
2003.0,0,7.4,297.0,47.0,5,61,16,3216,5113,3917,1324
1973.0,1,7.4,26219.0,89.0,7,62,16,4636,806,2933,3253
1997.0,7,7.5,30.0,51.0,6,62,16,602,1611,199,3745
2004.0,1,7.2,288.0,73.0,6,62,16,3884,236,3632,5105
1998.0,4,7.7,151.0,94.0,2,50,16,1320,1300,4207,4356
1988.0,0,7.0,8.0,105.0,5,67,64,4906,5897,4207,5105
1997.0,0,7.5,728.0,30.0,4,62,16,2735,3934,2246,2290
1999.0,0,unknown,176.5,97.0,6,67,64,4928,2723,1100,3780
1988.0,2,8.3,2624.0,167.0,7,62,16,4081,2414,4207,927
2005.0,7,4.0,255.0,94.0,13,62,16,549,2857,1599,3222
2002.0,0,7.8,12.0,93.0,6,62,16,3546,151,82,2910
2003.0,3,6.9,41.0,125.0,6,62,16,4226,5897,1051,3070
2004.0,1,7.1,117.0,100.0,6,61,16,3139,87,1193,5105
2002.0,1,7.4,3576.0,120.0,7,58,39,569,2052,616,731
1960.0,1,7.2,504.0,59.0,7,30,62,4929,2043,2452,4627
1997.0,7,7.7,79.0,98.0,6,62,16,550,4592,624,5105
1994.0,1,4.8,2337.0,95.0,13,62,64,1799,4853,1282,4771
1999.0,4,7.3,1171.0,60.0,2,37,33,4772,3276,4207,4231
2004.0,1,7.1,304.0,95.0,6,62,16,571,3734,1852,5105
1998.0,1,4.1,384.0,88.0,0,62,16,2202,1684,4145,4535
1965.0,1,5.4,2100.0,74.0,1,61,16,4906,5354,1644,685
1980.0,1,5.1,3105.0,48.0,0,27,35,687,5358,3590,4753
2002.0,7,6.5,1121.0,94.0,2,37,33,4205,2166,2165,3467
1980.0,1,6.2,7591.0,133.0,5,61,16,289,1929,1433,2456
2003.0,4,7.7,755.0,107.0,2,37,33,4599,525,4207,1297
1997.0,1,6.9,3919.0,135.0,4,61,16,2402,2445,3273,1625
1998.0,2,7.1,278.0,50.0,7,62,16,1472,4321,4207,4602
1959.0,1,8.0,3068.0,95.0,7,54,48,4327,4417,3596,5084
2002.0,7,6.5,5743.0,30.0,2,62,16,2694,330,2970,4220
2001.0,0,7.7,701.0,93.0,5,61,16,2428,1191,3124,1028
1999.0,7,unknown,165.0,94.0,6,62,16,5069,5897,4207,5105
1983.0,1,8.3,985571.0,25.0,0,62,16,3116,2091,3282,2852
1922.0,1,7.7,13278.0,95.0,6,56,55,3050,1061,334,430
2003.0,7,8.0,11.0,30.0,14,62,64,934,1978,1372,5105
2004.0,1,6.2,1273.0,137.0,4,22,19,3429,3003,119,4837
1999.0,0,7.3,555.0,90.0,1,62,16,3001,2949,577,3855
1994.0,7,3.5,47.0,94.0,2,37,33,3499,5868,4174,1296
2002.0,7,6.5,116.0,2.0,4,62,16,2941,5897,3882,2929
2004.0,1,7.6,553.0,95.0,6,62,16,2360,2789,1910,5105
1998.0,3,5.4,1484.0,94.0,4,62,16,3812,2677,928,2155
2005.0,7,6.9,896.0,118.0,6,62,16,2293,85,2237,5105
2003.0,1,8.2,1734.0,138.0,6,62,16,355,1730,2035,5105
1997.0,1,5.7,1717.0,111.0,4,61,16,1521,2028,3158,4746
1994.0,1,4.9,7555.0,108.0,0,10,16,803,3353,149,556
2004.0,7,7.2,754.0,80.0,14,62,16,667,5655,1848,2242
2003.0,2,8.2,27000.0,100.0,7,62,16,135,3749,4207,4810
1993.0,7,6.5,77.0,44.0,2,37,33,2759,4167,2967,5083
1998.0,6,unknown,50.5,100.0,1,67,33,5069,5897,4207,5105
2004.0,7,6.6,179.0,150.0,6,62,16,667,3797,3545,5105
1995.0,0,7.3,221.0,60.0,6,62,16,2857,4823,3803,2346
1997.0,0,8.3,12.0,90.0,4,67,64,570,4707,3310,3994
1989.0,7,unknown,165.0,75.0,14,67,16,2993,3410,4207,5105
1998.0,7,5.6,904.0,55.0,2,62,16,2738,3477,2446,2381
1994.0,1,7.3,61834.0,92.0,3,42,16,3257,3030,3099,1453
1995.0,1,5.9,239.0,109.0,2,37,33,4104,3469,3503,4226
2002.0,1,7.7,22855.0,91.0,4,22,19,3137,3054,66,88
2001.0,3,8.1,32.0,94.0,6,62,16,1602,4482,898,1040
2001.0,7,8.0,39.0,114.0,21,62,16,3384,568,4207,3372
2001.0,1,7.2,214.0,95.0,6,62,16,5069,5897,429,5105
2002.0,4,8.2,691.0,94.0,6,62,16,342,3820,4207,5105
1991.0,7,3.2,164.0,51.0,4,62,16,2355,5101,3227,902
2001.0,2,7.1,814.0,95.0,7,61,16,1416,2451,4207,3460
2003.0,1,7.3,10398.0,90.0,7,10,16,455,349,589,698
1995.0,7,4.1,622.0,46.0,0,62,16,1315,3903,200,4968
1998.0,7,8.3,647.0,75.0,20,61,16,976,2821,2458,5105
1928.0,1,5.9,2695.0,81.0,4,61,41,2100,3376,141,2892
1977.0,1,7.7,12633.0,120.0,7,41,13,4192,2563,3044,1384
2000.0,1,5.1,921.0,30.0,23,10,16,3513,320,833,2377
1990.0,3,7.1,2898.0,92.0,0,62,16,3843,4601,1627,5001
1968.0,1,7.6,13067.0,200.0,4,23,20,2185,1367,1233,1490
1992.0,1,8.0,5719.0,99.0,6,23,22,4956,5897,4090,4951
1993.0,1,8.0,29955.0,71.0,5,62,16,1048,2575,3850,4191
2003.0,7,7.4,45.0,102.0,2,62,16,3486,2508,3010,3442
1979.0,1,4.7,317.0,88.0,13,35,32,324,5632,3165,3815
1975.0,1,7.6,276.0,107.0,14,62,16,4508,2794,3111,3764
1996.0,1,4.9,329.0,78.0,0,62,16,1315,2757,3311,169
1975.0,0,unknown,176.5,78.0,13,67,64,5069,5897,4207,5105
2003.0,1,7.6,24980.0,92.0,4,28,28,4585,5887,2919,2216
2002.0,1,7.3,11544.0,79.0,6,61,16,4792,4489,2181,2666
1979.0,1,3.8,2472.0,23.0,13,62,16,3780,4703,3404,4173
2000.0,7,7.5,66.0,80.0,6,62,64,2465,5281,4207,5105
1938.0,1,7.8,8349.0,94.0,4,61,16,2892,5743,240,1579
2003.0,7,7.8,84.0,108.0,14,10,16,1008,3789,363,5105
2000.0,7,7.2,22.0,180.0,26,62,16,3419,623,4207,5105
2001.0,0,8.6,211.0,88.0,2,67,64,4755,860,745,890
1996.0,1,7.4,4287.0,56.0,7,62,16,2226,4857,228,1196
2003.0,5,7.1,541.0,88.0,2,62,16,4958,5084,2319,697
1997.0,7,6.7,113.0,24.0,2,37,33,4294,2947,2296,3187
2005.0,3,7.5,2891.0,86.0,3,62,16,2710,1142,2069,3071
1977.0,3,6.7,154.0,90.0,7,62,16,4589,3418,1478,1414
1967.0,1,7.5,2664.0,53.0,0,58,39,3840,1044,2266,2747
1997.0,1,6.8,1094.0,96.0,7,23,20,3432,892,233,296
2001.0,7,5.4,1415.0,93.0,4,10,16,4278,5560,2642,3229
1985.0,1,7.5,2865.0,96.0,3,66,22,2772,2080,1594,1916
2000.0,1,6.7,554.0,85.0,7,34,25,115,5493,2059,2482
1980.0,1,6.2,67.0,180.0,0,58,39,848,949,3819,5105
1984.0,1,8.1,1746.0,93.0,6,62,16,1686,5897,3769,1583
1996.0,1,6.9,2522.0,79.0,7,24,16,2421,406,4060,3350
1997.0,7,5.2,648.0,88.0,1,62,16,4690,4645,3386,3318
1992.0,1,7.3,92311.0,75.0,7,23,16,4378,4597,903,1042
2002.0,7,3.9,562.0,94.0,4,62,16,3849,1107,868,3650
2002.0,1,6.1,3324.0,93.0,0,53,35,2131,5614,3642,4278
2003.0,7,8.7,1430.0,108.0,6,62,16,3316,1774,3726,5105
1970.0,1,6.5,1493.0,86.0,0,33,16,652,2141,2305,5007
1996.0,1,6.8,53634.0,60.0,2,62,16,3402,745,2793,3373
1999.0,2,7.1,4066.0,81.0,1,61,16,3894,5757,4207,3724
2003.0,1,7.5,143.0,95.0,6,62,16,2977,2272,2327,5105
2003.0,3,unknown,575.0,67.0,6,62,16,5069,5897,4207,5105
1998.0,1,6.5,546.0,88.0,4,10,20,828,1434,2478,3030
2005.0,1,5.6,850.0,99.0,5,30,26,375,5880,3553,4209
2001.0,1,5.5,288.0,96.0,2,37,16,855,4004,2822,3578
1985.0,1,6.6,315.0,35.0,2,37,33,1617,5575,2175,4210
1997.0,3,5.8,4544.0,116.0,4,62,16,1181,970,12,2415
1996.0,1,8.0,40.0,50.0,14,62,16,4669,3931,1165,5105
1989.0,7,5.3,230.0,100.0,1,37,33,2279,2112,2268,4842
1961.0,1,6.8,7930.0,86.0,4,62,16,1605,4133,3409,479
1983.0,7,8.0,128.0,60.0,14,62,16,3526,522,2730,5105
1963.0,1,7.4,3434.0,89.0,0,37,33,2586,4075,3591,1885
2002.0,7,6.1,4658.0,25.0,2,62,16,2331,1280,3148,1134
1992.0,7,8.5,634.0,97.0,6,62,16,423,5191,3005,5105
1999.0,1,6.9,17682.0,115.0,0,30,26,4339,5604,32,4409
1994.0,2,7.9,3649.0,80.0,2,37,33,463,758,4207,4412
1990.0,1,7.5,724.0,86.0,6,62,16,2237,2630,2546,4599
2001.0,3,5.4,265.0,89.0,4,62,16,771,3288,3909,1694
1996.0,0,8.1,147.0,93.0,5,61,16,1246,5412,2201,4429
1994.0,1,7.2,8564.0,95.0,2,37,33,2806,3122,1366,4638
2003.0,4,8.0,132.0,19.0,7,61,16,495,134,4207,421
1998.0,1,6.9,14257.0,94.0,7,62,16,4901,357,2068,3823
2003.0,4,7.2,101.0,89.0,2,37,16,4880,3562,4207,5105
1978.0,1,6.9,1882.0,30.0,0,62,16,1588,417,1164,1400
1959.0,4,9.0,75772.0,110.0,7,62,64,4113,4779,4207,4124
1977.0,1,7.5,7491.0,120.0,0,30,26,4910,4721,2474,4440
1997.0,1,8.3,46.0,103.0,14,62,16,758,4300,2565,5105
1995.0,3,6.1,181.0,105.0,7,10,16,1102,1302,2801,3966
1995.0,1,5.7,5753.0,114.0,1,10,16,3197,5639,2191,4135
2004.0,7,unknown,165.0,20.0,26,67,64,2960,4029,4207,5105
1985.0,7,7.2,197.0,72.0,15,61,64,4417,4208,3497,5105
2004.0,7,4.5,7083.0,106.0,5,62,16,4566,3058,1626,4189
2004.0,1,8.3,1489.0,50.0,6,62,16,2004,3096,2194,1570
1998.0,1,7.1,472.0,88.0,7,61,16,4162,5200,3792,4141
2003.0,0,8.3,56.0,74.0,6,67,64,1391,4699,2721,3300
1998.0,7,7.2,15041.0,89.0,2,62,16,2727,3896,419,3888
1998.0,7,4.2,160.0,94.0,13,62,16,2201,4955,962,4149
1988.0,1,6.6,2453.0,29.0,1,4,16,4747,5165,1307,2338
1990.0,0,7.5,49.0,125.0,1,67,64,3769,702,678,3072
2002.0,0,7.8,155.0,133.0,2,67,64,4622,1226,1275,608
1994.0,4,7.8,8987.0,64.0,2,10,16,2912,1195,4207,2265
2004.0,3,7.2,1350.0,30.0,7,61,16,3347,91,55,2146
2004.0,1,2.9,1543.0,60.0,1,62,16,4703,3865,1851,4535
2000.0,7,4.0,29.0,119.0,14,62,16,699,5555,1747,2221
1999.0,1,6.7,1319.0,79.0,7,24,61,1634,460,2293,2782
2004.0,3,4.9,865.0,98.0,6,62,16,540,94,2863,3245
2004.0,7,unknown,165.0,88.0,14,62,16,3351,5897,2195,5105
2005.0,7,3.9,698.0,115.0,13,10,16,2957,3307,3467,2930
2004.0,7,4.2,39.0,94.0,6,62,16,5069,5897,3356,4033
1997.0,1,7.7,448759.0,235.0,0,23,16,693,1859,2423,2964
1988.0,2,6.2,85.0,51.0,2,37,33,4805,947,4207,4410
1999.0,1,6.5,755563.0,81.0,0,62,16,2902,1718,1330,1595
1990.0,1,5.1,5050.0,70.0,0,65,16,3338,3409,3452,1101
2003.0,7,8.4,52.0,85.0,14,62,16,2461,1860,2023,5105
1998.0,6,unknown,50.5,84.0,1,67,33,5069,5897,4207,5105
1992.0,2,6.4,76.0,80.0,2,37,33,106,3119,4207,4304
1996.0,1,7.1,58.0,55.0,1,4,16,1923,3669,2008,2427
2005.0,3,7.8,5349.0,101.0,7,23,16,1950,828,3223,3893
2005.0,7,8.7,146.0,77.0,20,62,16,2216,1115,4207,5105
1982.0,2,7.2,167.0,95.0,7,61,16,4568,3968,4207,997
2002.0,7,4.0,3637.0,55.0,9,10,16,4621,3973,622,2307
2003.0,7,7.4,73386.0,89.0,2,62,16,2734,4308,3074,2919
2004.0,1,7.0,530.0,95.0,6,62,16,3761,5656,2566,4038
2003.0,1,6.9,1777.0,80.0,7,23,20,1458,2573,1642,3621
1998.0,1,4.7,3701.0,180.0,13,62,16,994,2594,471,3949
1968.0,0,unknown,176.5,93.0,4,62,16,3272,4655,4207,5105
1995.0,6,7.3,22.0,98.0,8,62,16,4269,1020,4207,5105
2005.0,7,7.1,367.0,92.0,2,62,16,3806,4038,3914,4740
1992.0,4,7.7,2015.0,200.0,2,37,33,1554,3783,4207,3187
1988.0,0,8.6,510.0,80.0,1,61,16,4579,5208,195,417
1997.0,4,8.2,136749.0,22.0,0,62,64,4281,4186,4207,2504
1993.0,7,6.5,29.0,93.0,6,62,16,3762,1138,1279,5105
1996.0,3,4.8,10.0,112.0,6,62,16,4705,4658,199,2336
1964.0,1,6.7,1119.0,44.0,7,61,16,3738,5078,2230,2716
2004.0,7,8.0,26.0,60.0,6,62,16,2001,1298,3398,5105
2004.0,7,2.8,6338.0,63.0,5,62,16,3944,2579,3552,4295
2000.0,3,7.3,1018.0,102.0,7,62,16,1483,725,1035,3703
1999.0,1,3.0,1151.0,83.0,0,62,16,1075,2285,1125,1600
2002.0,1,6.6,64.0,185.0,6,62,16,3262,5897,2757,5105
2002.0,1,7.9,2581.0,220.0,6,62,16,4967,5067,349,3209
2001.0,7,7.4,343.0,60.0,2,62,16,2069,192,2309,4400
2003.0,1,7.2,154.0,89.0,6,62,16,2126,3536,1986,5105
1996.0,1,6.6,20309.0,95.0,0,27,7,2016,2329,3688,1672
1997.0,2,7.2,2743.0,115.0,5,62,16,1093,4883,4207,2513
1999.0,1,6.1,8233.0,100.0,4,10,16,4953,3018,235,3713
2004.0,7,unknown,165.0,113.0,20,62,16,404,3249,4207,5105
2005.0,7,6.4,4019.0,99.0,2,62,16,1591,848,3918,4670
1997.0,3,5.7,1429.0,90.0,1,62,16,3781,4169,3393,4063
2004.0,7,8.2,562.0,107.0,6,61,16,1144,1940,2503,5105
2002.0,1,4.8,603.0,95.0,4,10,16,1312,3184,3669,4447
2004.0,7,5.2,13.0,80.0,8,62,16,2359,4891,4207,5105
2001.0,1,8.0,4213.0,94.0,6,23,16,305,4358,1746,5105
1999.0,1,7.0,1438.0,205.0,6,62,16,87,3193,349,198
2004.0,1,8.3,32.0,118.0,6,62,16,1244,6,29,5105
1999.0,4,7.6,1992.0,100.0,2,37,33,3450,5274,4207,2914
1982.0,0,7.6,227.0,164.0,1,62,16,4372,4812,1146,1371
2005.0,3,7.5,8391.0,160.0,7,61,16,533,3105,947,3947
1984.0,1,5.4,2439.0,57.0,4,62,16,1683,5397,3006,232
2004.0,4,7.1,1985.0,90.0,11,62,16,211,3676,4207,5105
1937.0,0,unknown,176.5,122.0,4,67,64,5069,5897,4207,5105
1993.0,1,7.9,35907.0,60.0,2,37,33,2804,1613,4175,5059
2004.0,1,7.0,14925.0,75.0,1,23,16,1805,2483,1735,103
1984.0,1,7.4,2789.0,142.0,4,30,26,228,559,3184,2576
1999.0,1,7.3,527.0,86.0,7,15,10,4186,2833,2618,3199
2005.0,7,8.8,193.0,90.0,14,62,16,860,5760,1048,5105
1989.0,3,6.6,320.0,172.0,7,62,16,289,4984,4079,2399
1986.0,1,9.1,2556.0,76.0,6,61,16,1610,2707,1301,5105
2004.0,1,7.2,32.0,45.0,6,62,16,1727,5897,3840,4647
2005.0,1,6.0,97031.0,94.0,0,62,16,151,2936,2578,4111
1927.0,1,8.3,166632.0,83.0,7,24,41,186,2044,1253,4696
2000.0,7,7.9,631.0,30.0,2,62,16,2861,5897,2055,5105
2000.0,3,7.5,1232.0,123.0,7,62,16,4908,192,3412,723
1995.0,1,7.1,1849.0,91.0,7,61,0,3132,199,3717,121
1997.0,1,7.2,3356.0,83.0,4,62,16,2172,3883,3046,4308
1995.0,1,7.9,43.0,130.0,20,62,16,1705,1007,357,3700
2004.0,1,8.0,5222.0,108.0,6,62,16,887,1436,1884,760
2000.0,3,6.0,224.0,97.0,7,61,16,3528,2934,352,3173
1995.0,1,6.6,30476.0,95.0,4,62,16,4959,4360,325,1212
2002.0,1,6.6,646.0,93.0,6,62,16,3711,5433,3014,3677
1998.0,0,7.8,136.0,90.0,5,61,16,1246,5412,2201,3977
1999.0,1,5.9,7270.0,100.0,7,55,54,1456,3015,1712,2077
1992.0,1,6.6,3832.0,89.0,7,62,16,674,2264,155,204
1968.0,1,7.4,36491.0,95.0,7,61,16,4147,5099,552,2925
2001.0,1,6.8,20.0,86.0,6,67,64,4969,5897,2911,5105
1982.0,3,7.7,44.0,64.0,6,61,16,1932,1079,4207,5105
1958.0,1,6.8,1963.0,90.0,7,62,16,4495,5077,2062,920
1993.0,1,6.3,186.0,91.0,6,62,16,258,1823,852,239
2003.0,5,9.2,58.0,53.0,20,62,16,4762,5897,948,1091
1999.0,4,7.0,72.0,100.0,2,67,64,2358,3255,4207,1509
2000.0,6,6.2,6.0,154.0,0,62,64,5069,5897,4207,5105
2003.0,1,7.1,759.0,90.0,4,34,25,425,5822,3564,4311
1978.0,1,7.0,1311.0,75.0,7,23,20,1526,287,4215,5109
2004.0,2,8.3,1132.0,96.0,6,61,16,3336,5430,4207,3317
2003.0,2,8.2,2784.0,97.0,5,61,16,1856,3366,4207,3727
1996.0,4,8.1,14776.0,68.0,2,62,16,4709,1183,4207,2282
2002.0,7,3.4,551.0,86.0,13,62,16,4617,674,824,1578
2004.0,7,5.9,221.0,96.0,6,62,16,2378,3231,4207,5105
2004.0,0,7.5,40.0,93.0,6,67,16,4197,1435,2406,1323
2001.0,1,6.2,1625.0,94.0,4,41,13,4582,362,3048,3704
1993.0,4,6.8,10920.0,93.0,7,62,16,2125,2659,4207,451
2000.0,4,7.4,12256.0,91.0,2,62,16,2194,2443,4207,1045
1999.0,1,3.1,1714.0,40.0,4,62,16,2079,40,3974,941
1998.0,1,6.7,1379.0,114.0,4,37,33,4383,2174,1744,2124
1980.0,3,unknown,575.0,91.0,7,66,51,3764,1497,2916,3541
1986.0,1,6.5,71368.0,89.0,4,62,16,4511,936,1961,4538
1980.0,1,7.1,7014.0,95.0,0,27,7,2016,561,1630,1973
1999.0,3,6.7,612.0,125.0,3,23,20,1810,2497,2086,1153
1965.0,1,7.2,16691.0,112.0,25,62,16,2455,1340,1493,4983
2003.0,7,5.7,27.0,93.0,8,4,16,346,2018,2880,3513
1964.0,1,6.1,2621.0,27.0,1,61,3,4000,5162,1613,435
2003.0,1,7.0,2181.0,70.0,7,30,26,2610,4562,3795,221
1981.0,7,7.7,356.0,20.0,4,62,16,3333,579,4114,3313
1993.0,4,8.6,12130.0,40.0,5,62,16,3965,1065,4207,3651
2005.0,3,6.0,395.0,120.0,7,62,16,619,4987,3431,4017
2003.0,1,7.4,631.0,129.0,6,62,16,4267,2434,2650,5105
2004.0,1,7.5,4587.0,135.0,6,24,16,4956,2008,4090,4951
1977.0,3,6.6,567.0,90.0,3,62,16,4771,1523,4104,3550
1995.0,4,6.5,28719.0,173.0,0,62,16,2738,3932,4207,774
1986.0,7,7.1,38.0,92.0,2,62,16,765,1799,2024,3570
1972.0,4,8.0,7604.0,90.0,4,61,16,3459,2734,4207,2182
2005.0,3,7.2,4252.0,94.0,2,62,16,931,5762,3746,514
2001.0,1,6.9,2401.0,132.0,4,23,20,2188,3631,1642,3621
1999.0,7,6.6,10.0,66.0,6,10,64,514,2364,4207,5105
1983.0,1,7.2,13439.0,98.0,4,61,16,3295,2926,2379,5011
2004.0,7,6.1,76.0,67.0,6,62,16,655,3665,1120,1328
1991.0,1,6.5,72160.0,94.0,4,62,16,4511,1418,595,1454
1983.0,1,6.7,702.0,86.0,3,10,16,4046,4331,1030,1781
2001.0,4,7.4,91.0,375.0,2,37,33,4776,3770,4207,5105
1996.0,1,8.1,11717.0,43.0,0,30,57,2596,5311,3507,4238
1979.0,4,8.5,863.0,98.0,0,61,16,341,3818,4207,41
2005.0,1,3.9,233.0,97.0,0,8,16,1199,5501,826,2891
1959.0,4,7.8,1435.0,30.0,7,62,16,2430,4755,4207,3256
1991.0,2,8.2,628.0,102.0,7,4,16,630,5012,4207,2301
2003.0,1,5.7,972.0,106.0,7,23,20,1810,5892,1392,3052
1985.0,1,6.8,1575.0,86.0,7,61,16,4875,2241,881,1024
2001.0,1,6.6,4213.0,107.0,7,62,16,276,4014,1327,3811
1998.0,7,6.2,71.0,151.0,6,62,16,5069,5897,3416,4104
2000.0,3,6.0,2474.0,76.0,3,62,16,2230,1776,3777,3149
2001.0,1,3.3,1696.0,97.0,0,62,16,1197,1591,3162,4679
2003.0,1,6.7,6523.0,107.0,4,10,16,2990,1959,4214,4526
1997.0,1,8.7,504.0,168.0,14,62,16,450,4808,2757,5105
2001.0,1,5.8,389.0,106.0,9,27,7,1360,5154,229,51
1944.0,1,6.6,1348.0,30.0,16,62,16,4407,2638,3145,1582
2002.0,7,4.8,350.0,45.0,0,10,16,4474,5531,2033,4866
2004.0,7,6.0,33.0,84.0,6,43,16,576,4748,396,502
2003.0,3,7.1,254.0,102.0,6,61,16,4091,1392,3905,1574
1979.0,3,6.4,2177.0,106.0,2,62,16,3925,1696,2097,4153
1995.0,1,6.8,5335.0,400.0,3,61,16,1455,2815,676,792
2004.0,7,5.5,154.0,89.0,2,37,33,4502,3277,2607,735
1974.0,1,6.1,3503.0,92.0,13,61,16,3076,394,2085,1138
1991.0,1,6.6,2196.0,106.0,4,27,7,4479,1993,1857,2256
1993.0,3,3.9,2976.0,83.0,4,62,16,1113,1189,675,3115
1979.0,1,8.1,3678.0,83.0,6,61,16,4123,2710,1766,2154
1993.0,4,6.9,526.0,87.0,2,37,33,3933,5551,4207,4403
1957.0,1,8.5,6031.0,107.0,7,30,26,1802,5725,1425,57
1995.0,7,7.5,38.0,91.0,6,62,16,1750,294,2209,5105
1999.0,0,8.0,16.0,110.0,1,67,64,3064,2106,3690,3163
2001.0,1,7.0,10940.0,125.0,7,62,16,3212,1285,1817,2608
2004.0,1,7.7,132600.0,30.0,0,27,7,4479,5804,3698,4487
1985.0,1,6.3,131168.0,51.0,0,4,16,3254,743,1334,4681
1989.0,1,7.3,1388.0,95.0,7,27,7,859,5350,2011,4620
1955.0,1,7.1,36906.0,90.0,4,62,16,3086,5514,386,488
1993.0,1,6.0,1172.0,101.0,0,27,7,4788,4003,2731,2327
2002.0,1,6.2,3091.0,85.0,5,61,16,4387,1996,2901,3000
2005.0,0,7.0,15.0,44.0,6,67,64,4623,5252,4207,4811
2004.0,4,7.6,3974.0,90.0,2,37,33,3858,1032,4207,2286
1998.0,1,6.3,2982.0,100.0,7,61,16,3430,5533,3534,4273
1997.0,1,5.7,5713.0,10.0,4,62,16,3141,2971,3221,799
2001.0,1,3.2,120.0,124.0,23,62,20,3983,719,1382,4890
2002.0,4,7.6,1660.0,177.0,4,62,16,1507,5090,4207,4453
2004.0,7,5.8,36.0,200.0,0,62,16,3299,581,950,2620
2002.0,7,5.1,629.0,90.0,2,62,16,2230,1577,1371,1734
2000.0,1,7.3,11591.0,95.0,4,55,54,753,1544,4211,2473
1978.0,1,6.9,17.0,51.0,20,62,16,4658,5427,755,5105
1997.0,0,8.6,645.0,112.0,8,10,16,1478,615,3924,3850
2004.0,1,4.1,359.0,93.0,0,27,39,846,5185,1058,5053
1994.0,1,5.9,153.0,94.0,0,27,7,1271,65,2934,3023
1950.0,1,8.2,159899.0,95.0,5,37,33,4808,3514,69,4234
1948.0,1,8.3,155521.0,34.0,7,35,32,2815,1646,4056,676
2000.0,1,4.6,19980.0,105.0,0,61,16,97,1023,1049,1680
2005.0,7,6.1,2001.0,133.0,2,62,16,2196,1106,368,470
2000.0,7,7.4,561.0,103.0,2,62,64,3404,4488,2796,4337
1979.0,0,6.6,350.0,111.0,1,61,16,4743,3745,2938,4061
2000.0,1,7.4,2689.0,130.0,7,40,3,3478,4116,2846,3449
1988.0,1,6.4,4167.0,90.0,4,61,16,3827,5053,4200,2810
2000.0,0,7.7,773.0,95.0,5,61,16,2428,1191,3124,800
2005.0,7,5.4,58.0,95.0,4,10,16,566,572,4207,5105
1993.0,0,6.4,1174.0,152.0,5,61,16,2241,1554,3922,2183
2001.0,2,7.5,144.0,87.0,6,61,16,4693,1505,4207,5105
2003.0,7,7.8,501.0,88.0,6,62,16,3576,5897,1956,5105
1975.0,1,6.4,19931.0,87.0,13,10,16,3706,2663,862,1002
1998.0,3,5.7,2322.0,60.0,7,62,16,3658,3192,3521,4597
1934.0,1,7.8,15221.0,140.0,4,23,20,1286,2467,1729,2102
1998.0,1,2.8,491.0,51.0,0,10,16,724,4827,3093,3507
1996.0,7,5.3,2868.0,15.0,0,62,16,4192,2849,2281,2769
1970.0,1,6.5,640.0,101.0,4,33,16,1668,3604,4079,1520
2003.0,7,8.1,87.0,120.0,14,62,16,2412,1525,4207,5105
1959.0,4,9.0,75772.0,131.0,7,62,64,4113,4779,4207,4124
2005.0,1,3.7,35417.0,92.0,0,62,16,4631,5387,3403,4090
1960.0,1,5.5,1769.0,135.0,4,61,16,4443,4475,240,1579
1974.0,4,7.5,20777.0,113.0,7,67,64,3263,3943,4207,494
1984.0,1,7.6,1047.0,92.0,6,62,16,4032,3810,1416,5105
2001.0,7,9.1,538.0,60.0,6,62,16,2077,2754,2800,5105
1950.0,1,7.1,3163.0,95.0,7,35,32,3752,812,1190,1432
1971.0,4,8.4,2895.0,88.0,7,61,16,1759,1307,4207,186
1978.0,1,5.9,89.0,87.0,0,58,39,2280,5813,4003,1718
1999.0,7,7.4,394.0,60.0,20,62,16,998,4015,3897,5105
1997.0,3,6.9,1801.0,120.0,0,62,16,4760,5341,995,1336
1968.0,3,7.6,213.0,80.0,6,61,16,4670,4596,1991,5105
2004.0,7,4.9,1451.0,105.0,0,62,16,604,3941,3186,3838
1984.0,1,7.4,730.0,185.0,2,54,48,243,4042,1596,173
1990.0,1,6.3,93.0,95.0,6,10,16,926,3985,3977,5025
1996.0,7,7.4,239.0,110.0,2,62,16,3070,3854,1525,4207
2004.0,2,6.7,789.0,200.0,0,61,16,2213,2385,4207,4822
1996.0,1,7.5,4379.0,104.0,7,23,20,4886,1366,1637,1983
2002.0,7,unknown,165.0,88.0,21,62,16,1231,5897,525,5105
1986.0,1,6.6,98685.0,75.0,0,4,16,3710,3391,3083,3676
1999.0,7,7.3,2456.0,52.0,4,62,16,623,463,301,534
1995.0,7,4.1,497.0,134.0,7,62,16,4351,3272,1851,2605
1999.0,7,7.9,459.0,44.0,6,62,16,3643,1871,1747,5105
1929.0,1,7.3,3305.0,65.0,1,24,41,4993,1937,1253,4696
1959.0,4,9.0,75772.0,75.0,7,62,64,4113,4779,4207,4124
